0.150: [GC 0.150: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4084K->176K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.150: [GC 0.150: [DefNew: 3909K->0K(4928K), 0.0000424 secs] 4084K->176K(15872K), 0.0000561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.151: [GC 0.151: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4084K->176K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.151: [GC 0.151: [DefNew: 3909K->0K(4928K), 0.0000325 secs] 4084K->176K(15872K), 0.0000465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.152: [GC 0.152: [DefNew: 3909K->0K(4928K), 0.0000421 secs] 4084K->176K(15872K), 0.0000558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.152: [GC 0.152: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4084K->176K(15872K), 0.0000469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.153: [GC 0.153: [DefNew: 3909K->0K(4928K), 0.0001009 secs] 4084K->176K(15872K), 0.0001232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.153: [GC 0.153: [DefNew: 3909K->0K(4928K), 0.0000482 secs] 4084K->176K(15872K), 0.0000640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.154: [GC 0.154: [DefNew: 3909K->0K(4928K), 0.0000616 secs] 4085K->176K(15872K), 0.0000773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.155: [GC 0.155: [DefNew: 3909K->0K(4928K), 0.0000441 secs] 4085K->176K(15872K), 0.0000558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.155: [GC 0.155: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4085K->176K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.156: [GC 0.156: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4085K->176K(15872K), 0.0000441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.156: [GC 0.156: [DefNew: 3909K->0K(4928K), 0.0000352 secs] 4085K->176K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.157: [GC 0.157: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4085K->177K(15872K), 0.0000428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.157: [GC 0.157: [DefNew: 3909K->0K(4928K), 0.0000325 secs] 4085K->177K(15872K), 0.0000434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.157: [GC 0.157: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4085K->177K(15872K), 0.0000431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.158: [GC 0.158: [DefNew: 3909K->0K(4928K), 0.0000458 secs] 4085K->177K(15872K), 0.0000616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.158: [GC 0.158: [DefNew: 3909K->0K(4928K), 0.0000568 secs] 4085K->177K(15872K), 0.0000701 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.159: [GC 0.159: [DefNew: 3909K->0K(4928K), 0.0000390 secs] 4085K->177K(15872K), 0.0000520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.159: [GC 0.159: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4085K->177K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.160: [GC 0.160: [DefNew: 3909K->0K(4928K), 0.0000339 secs] 4085K->177K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.160: [GC 0.160: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4085K->177K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.161: [GC 0.161: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4085K->177K(15872K), 0.0000438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.161: [GC 0.161: [DefNew: 3909K->0K(4928K), 0.0000325 secs] 4085K->177K(15872K), 0.0000434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.162: [GC 0.162: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4085K->177K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.162: [GC 0.162: [DefNew: 3909K->0K(4928K), 0.0000325 secs] 4085K->177K(15872K), 0.0000438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.163: [GC 0.163: [DefNew: 3909K->0K(4928K), 0.0000298 secs] 4085K->177K(15872K), 0.0000496 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
0.163: [GC 0.163: [DefNew: 3909K->0K(4928K), 0.0000503 secs] 4085K->177K(15872K), 0.0000688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.164: [GC 0.164: [DefNew: 3909K->0K(4928K), 0.0000458 secs] 4085K->177K(15872K), 0.0000629 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.164: [GC 0.164: [DefNew: 3909K->0K(4928K), 0.0000438 secs] 4085K->177K(15872K), 0.0000609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.165: [GC 0.165: [DefNew: 3909K->0K(4928K), 0.0000445 secs] 4086K->177K(15872K), 0.0000616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.165: [GC 0.165: [DefNew: 3909K->0K(4928K), 0.0000441 secs] 4086K->177K(15872K), 0.0000612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.166: [GC 0.166: [DefNew: 3909K->0K(4928K), 0.0000438 secs] 4086K->177K(15872K), 0.0000609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.166: [GC 0.166: [DefNew: 3909K->0K(4928K), 0.0000438 secs] 4086K->177K(15872K), 0.0000609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.167: [GC 0.167: [DefNew: 3909K->0K(4928K), 0.0000434 secs] 4086K->177K(15872K), 0.0000698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.167: [GC 0.167: [DefNew: 3909K->0K(4928K), 0.0000434 secs] 4086K->178K(15872K), 0.0000602 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.168: [GC 0.168: [DefNew: 3909K->0K(4928K), 0.0000448 secs] 4086K->178K(15872K), 0.0000797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.168: [GC 0.168: [DefNew: 3909K->0K(4928K), 0.0000441 secs] 4086K->178K(15872K), 0.0000609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.169: [GC 0.169: [DefNew: 3909K->0K(4928K), 0.0000455 secs] 4086K->178K(15872K), 0.0000633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.169: [GC 0.169: [DefNew: 3909K->0K(4928K), 0.0000369 secs] 4086K->178K(15872K), 0.0000517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.170: [GC 0.170: [DefNew: 3909K->0K(4928K), 0.0000431 secs] 4086K->178K(15872K), 0.0000602 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.170: [GC 0.170: [DefNew: 3909K->0K(4928K), 0.0000359 secs] 4086K->178K(15872K), 0.0000503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.171: [GC 0.171: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4086K->178K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.171: [GC 0.171: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4086K->178K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.172: [GC 0.172: [DefNew: 3909K->0K(4928K), 0.0000455 secs] 4086K->178K(15872K), 0.0000708 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.172: [GC 0.172: [DefNew: 3909K->1K(4928K), 0.0000380 secs] 4086K->179K(15872K), 0.0000513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.173: [GC 0.173: [DefNew: 3910K->1K(4928K), 0.0000363 secs] 4087K->179K(15872K), 0.0000503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.173: [GC 0.173: [DefNew: 3910K->1K(4928K), 0.0000366 secs] 4088K->179K(15872K), 0.0000510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.173: [GC 0.173: [DefNew: 3910K->1K(4928K), 0.0000352 secs] 4088K->179K(15872K), 0.0000493 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.174: [GC 0.174: [DefNew: 3910K->1K(4928K), 0.0000339 secs] 4088K->179K(15872K), 0.0000479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.174: [GC 0.174: [DefNew: 3910K->1K(4928K), 0.0000332 secs] 4088K->179K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.175: [GC 0.175: [DefNew: 3910K->1K(4928K), 0.0000421 secs] 4088K->179K(15872K), 0.0000568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.176: [GC 0.176: [DefNew: 3910K->1K(4928K), 0.0000510 secs] 4088K->180K(15872K), 0.0000749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.176: [GC 0.176: [DefNew: 3910K->1K(4928K), 0.0000438 secs] 4088K->180K(15872K), 0.0000571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.177: [GC 0.177: [DefNew: 3910K->1K(4928K), 0.0000356 secs] 4088K->180K(15872K), 0.0000469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.177: [GC 0.177: [DefNew: 3910K->1K(4928K), 0.0000342 secs] 4088K->180K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.178: [GC 0.178: [DefNew: 3910K->1K(4928K), 0.0000332 secs] 4088K->180K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.178: [GC 0.178: [DefNew: 3910K->1K(4928K), 0.0000369 secs] 4088K->180K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.178: [GC 0.179: [DefNew: 3910K->1K(4928K), 0.0000346 secs] 4088K->180K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.179: [GC 0.179: [DefNew: 3910K->1K(4928K), 0.0000469 secs] 4088K->180K(15872K), 0.0000626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.180: [GC 0.180: [DefNew: 3910K->0K(4928K), 0.0000499 secs] 4088K->180K(15872K), 0.0000671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.180: [GC 0.180: [DefNew: 3909K->0K(4928K), 0.0000363 secs] 4088K->180K(15872K), 0.0000510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.181: [GC 0.181: [DefNew: 3909K->0K(4928K), 0.0000339 secs] 4088K->180K(15872K), 0.0000482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.181: [GC 0.181: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4088K->180K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.182: [GC 0.182: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4088K->180K(15872K), 0.0000482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.182: [GC 0.182: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4088K->180K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.183: [GC 0.183: [DefNew: 3909K->0K(4928K), 0.0000363 secs] 4088K->180K(15872K), 0.0000520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.183: [GC 0.183: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4088K->180K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.184: [GC 0.184: [DefNew: 3909K->0K(4928K), 0.0000352 secs] 4089K->180K(15872K), 0.0000499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.184: [GC 0.184: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4089K->180K(15872K), 0.0000482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.185: [GC 0.185: [DefNew: 3909K->0K(4928K), 0.0000414 secs] 4089K->180K(15872K), 0.0000568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.185: [GC 0.185: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4089K->180K(15872K), 0.0000465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.186: [GC 0.186: [DefNew: 3909K->0K(4928K), 0.0000499 secs] 4089K->180K(15872K), 0.0001132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.186: [GC 0.186: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4089K->181K(15872K), 0.0000479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.187: [GC 0.187: [DefNew: 3909K->0K(4928K), 0.0000506 secs] 4089K->181K(15872K), 0.0000643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.187: [GC 0.187: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4089K->181K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.188: [GC 0.188: [DefNew: 3909K->0K(4928K), 0.0000304 secs] 4089K->181K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.188: [GC 0.188: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4089K->181K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.188: [GC 0.188: [DefNew: 3909K->0K(4928K), 0.0000308 secs] 4089K->181K(15872K), 0.0000448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.189: [GC 0.189: [DefNew: 3909K->0K(4928K), 0.0000311 secs] 4089K->181K(15872K), 0.0000448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.189: [GC 0.189: [DefNew: 3909K->0K(4928K), 0.0000308 secs] 4089K->181K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.190: [GC 0.190: [DefNew: 3909K->0K(4928K), 0.0000308 secs] 4089K->181K(15872K), 0.0000448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.190: [GC 0.190: [DefNew: 3909K->0K(4928K), 0.0000304 secs] 4089K->181K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.191: [GC 0.191: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4089K->181K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.191: [GC 0.191: [DefNew: 3909K->0K(4928K), 0.0000304 secs] 4089K->181K(15872K), 0.0000438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.192: [GC 0.192: [DefNew: 3909K->0K(4928K), 0.0000400 secs] 4089K->181K(15872K), 0.0000558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.192: [GC 0.192: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4089K->181K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.193: [GC 0.193: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4089K->181K(15872K), 0.0000452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.193: [GC 0.193: [DefNew: 3909K->0K(4928K), 0.0000346 secs] 4089K->181K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.193: [GC 0.193: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4089K->181K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.194: [GC 0.194: [DefNew: 3909K->0K(4928K), 0.0000626 secs] 4090K->181K(15872K), 0.0000900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.195: [GC 0.195: [DefNew: 3909K->0K(4928K), 0.0000356 secs] 4090K->181K(15872K), 0.0000482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.195: [GC 0.195: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4090K->181K(15872K), 0.0000441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.195: [GC 0.195: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4090K->181K(15872K), 0.0000428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.196: [GC 0.196: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4090K->181K(15872K), 0.0000479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.196: [GC 0.196: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4090K->182K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.197: [GC 0.197: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4090K->182K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.197: [GC 0.197: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4090K->182K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.198: [GC 0.198: [DefNew: 3909K->0K(4928K), 0.0000356 secs] 4090K->182K(15872K), 0.0000510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.198: [GC 0.198: [DefNew: 3909K->0K(4928K), 0.0000325 secs] 4090K->182K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.199: [GC 0.199: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4090K->182K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.199: [GC 0.199: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4090K->182K(15872K), 0.0000482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.200: [GC 0.200: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.200: [GC 0.200: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.201: [GC 0.201: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.201: [GC 0.201: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.201: [GC 0.201: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.202: [GC 0.202: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4090K->182K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.202: [GC 0.202: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4090K->182K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.203: [GC 0.203: [DefNew: 3909K->0K(4928K), 0.0000458 secs] 4090K->182K(15872K), 0.0000606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.203: [GC 0.204: [DefNew: 3909K->0K(4928K), 0.0000424 secs] 4090K->182K(15872K), 0.0000564 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.204: [GC 0.204: [DefNew: 3909K->0K(4928K), 0.0000414 secs] 4091K->182K(15872K), 0.0000551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.204: [GC 0.204: [DefNew: 3909K->0K(4928K), 0.0000352 secs] 4091K->182K(15872K), 0.0000465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.205: [GC 0.205: [DefNew: 3909K->0K(4928K), 0.0000332 secs] 4091K->182K(15872K), 0.0000455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.205: [GC 0.205: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4091K->182K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.206: [GC 0.206: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4091K->182K(15872K), 0.0000438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.206: [GC 0.206: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4091K->183K(15872K), 0.0000431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.207: [GC 0.207: [DefNew: 3909K->0K(4928K), 0.0000342 secs] 4091K->183K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.207: [GC 0.207: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4091K->183K(15872K), 0.0000431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.208: [GC 0.208: [DefNew: 3909K->0K(4928K), 0.0000393 secs] 4091K->183K(15872K), 0.0000530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.208: [GC 0.208: [DefNew: 3909K->0K(4928K), 0.0000407 secs] 4091K->183K(15872K), 0.0000547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.209: [GC 0.209: [DefNew: 3909K->0K(4928K), 0.0000486 secs] 4091K->183K(15872K), 0.0000640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.209: [GC 0.209: [DefNew: 3909K->0K(4928K), 0.0000376 secs] 4091K->183K(15872K), 0.0000520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.210: [GC 0.210: [DefNew: 3909K->0K(4928K), 0.0000404 secs] 4091K->183K(15872K), 0.0000541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.210: [GC 0.210: [DefNew: 3909K->0K(4928K), 0.0000346 secs] 4091K->183K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.211: [GC 0.211: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4091K->183K(15872K), 0.0000448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.211: [GC 0.211: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4091K->183K(15872K), 0.0000428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.212: [GC 0.212: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4091K->183K(15872K), 0.0000445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.212: [GC 0.212: [DefNew: 3909K->0K(4928K), 0.0000315 secs] 4091K->183K(15872K), 0.0000431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.213: [GC 0.213: [DefNew: 3909K->0K(4928K), 0.0000376 secs] 4091K->183K(15872K), 0.0000564 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.213: [GC 0.213: [DefNew: 3909K->0K(4928K), 0.0000339 secs] 4091K->183K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.214: [GC 0.214: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4091K->183K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.214: [GC 0.214: [DefNew: 3909K->0K(4928K), 0.0000503 secs] 4092K->183K(15872K), 0.0000671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.215: [GC 0.215: [DefNew: 3909K->0K(4928K), 0.0000383 secs] 4092K->183K(15872K), 0.0000547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.215: [GC 0.215: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4092K->183K(15872K), 0.0000479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.216: [GC 0.216: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4092K->183K(15872K), 0.0000462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.216: [GC 0.216: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4092K->183K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.216: [GC 0.216: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4092K->184K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.217: [GC 0.217: [DefNew: 3909K->0K(4928K), 0.0000328 secs] 4092K->184K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.217: [GC 0.217: [DefNew: 3909K->0K(4928K), 0.0000322 secs] 4092K->184K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.218: [GC 0.218: [DefNew: 3909K->0K(4928K), 0.0000366 secs] 4092K->184K(15872K), 0.0000520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.218: [GC 0.218: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4092K->184K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.219: [GC 0.219: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4092K->184K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.219: [GC 0.219: [DefNew: 3909K->0K(4928K), 0.0000318 secs] 4092K->184K(15872K), 0.0000458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.220: [GC 0.220: [DefNew: 3909K->0K(4928K), 0.0000438 secs] 4092K->184K(15872K), 0.0000606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.220: [GC 0.220: [DefNew: 3909K->0K(4928K), 0.0000335 secs] 4092K->184K(15872K), 0.0000472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.221: [GC 0.221: [DefNew: 3909K->2K(4928K), 0.0000438 secs] 4092K->186K(15872K), 0.0000739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.221: [GC 0.221: [DefNew: 3910K->2K(4928K), 0.0000352 secs] 4094K->186K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.222: [GC 0.222: [DefNew: 3910K->2K(4928K), 0.0000342 secs] 4094K->186K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.222: [GC 0.222: [DefNew: 3910K->2K(4928K), 0.0000346 secs] 4094K->186K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.223: [GC 0.223: [DefNew: 3910K->2K(4928K), 0.0000335 secs] 4094K->186K(15872K), 0.0000476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.223: [GC 0.223: [DefNew: 3910K->2K(4928K), 0.0000366 secs] 4094K->186K(15872K), 0.0000517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.223: [GC 0.223: [DefNew: 3910K->2K(4928K), 0.0000346 secs] 4094K->186K(15872K), 0.0000489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.224: [GC 0.224: [DefNew: 3910K->2K(4928K), 0.0000369 secs] 4094K->186K(15872K), 0.0000510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.224: [GC 0.224: [DefNew: 3910K->2K(4928K), 0.0000346 secs] 4094K->186K(15872K), 0.0000486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
